Year,Trip Number,ADFG Number,Vessel Name,Sample Date,Port Code,Project Code,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Sample Type Code,Sample Type,Specimen Number,Length Millimeters,Weight Kilograms,Age,Girth Millimeters,Species Code,Species,Length Type Code,Length Type,Age Readability Code,Age Readability,Sex Code,Maturity Code,Maturity
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,29,670,3.33,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,30,700,4.14,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,31,590,2.6,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,32,680,4.07,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,33,770,5.09,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,34,610,2.79,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,35,610,2.67,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,36,710,3.96,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,37,720,3.93,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,38,700,3.47,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,39,580,2.24,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,40,670,3.79,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,41,530,2.02,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,42,540,2.1,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,43,710,4.29,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,44,750,5.1,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,45,560,1.84,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,46,740,4.33,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,47,730,4.91,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,48,620,3.04,3,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,49,820,6.17,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,50,570,2.27,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,51,740,5.34,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,52,610,2.74,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,53,740,4.82,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,54,800,5.81,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,55,780,5.98,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,56,610,2.7,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,57,560,2.07,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,58,650,3.48,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,59,620,3.02,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,60,690,4.24,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,61,600,2.57,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,62,570,2.09,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,63,550,2.22,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,64,700,4.15,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,65,620,2.86,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,66,570,1.98,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,5,Spent
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,67,680,3.85,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,68,640,3.2,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,69,710,3.87,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,70,680,3.84,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,71,780,5.29,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,72,700,4.21,5,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,73,740,4.64,5,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,74,650,3.22,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,75,650,3.32,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,76,710,4.11,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,77,570,2.38,3,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,78,590,2.3,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,79,620,3.02,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,80,750,5.06,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,81,780,5.65,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,82,730,4.86,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,83,700,3.97,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,84,690,4.22,5,,110,Pacific cod,1,Tip of snout to fork of tail,1,Very Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,85,680,4.17,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,86,660,3.17,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,87,710,4.4,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,88,750,4.42,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,89,650,2.95,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,90,610,2.59,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,91,760,4.46,5,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,92,510,1.5,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,93,580,2,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,94,690,4.53,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,5,Spent
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,95,670,3.34,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,96,530,1.41,3,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,2,Maturing Juvenile
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,97,650,3,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,98,640,3.37,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,99,740,4.22,3,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4035,31796,FORTUNE,12/2/2021 0:00,JNU,602,345801,,NSEI,1,Random,100,520,1.78,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,1,760,4.78,,,110,Pacific cod,1,Tip of snout to fork of tail,,,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,2,580,2.49,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,3,690,4.22,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,4,700,4.28,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,5,600,2.6,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,6,640,2.91,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,7,650,3.34,5,,110,Pacific cod,1,Tip of snout to fork of tail,1,Very Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,8,720,4.23,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,9,650,3.09,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,4,Spawning
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,10,670,3.53,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,11,520,1.67,,,110,Pacific cod,1,Tip of snout to fork of tail,,,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,12,610,2.54,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,13,640,3.37,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,14,660,3.17,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,15,720,4.5,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,16,610,2.78,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,17,740,4.96,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,18,780,5.95,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,19,810,5.73,6,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,20,730,4.35,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,21,740,5.31,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,22,660,3.52,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,23,710,4.29,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,24,690,3.9,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,25,660,3.28,6,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,26,820,6.73,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,27,620,3.08,5,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,28,660,3.27,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,29,620,2.85,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,30,590,2.27,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,31,550,2.21,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,32,710,4.57,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,33,480,1.24,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,34,500,1.54,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,35,580,2.42,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,36,630,3.49,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,37,680,4.06,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,38,710,4.62,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,39,700,3.62,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,40,770,4.36,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,41,780,6,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,42,600,2.46,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,43,600,2.65,3,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,44,630,3.02,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,45,630,2.52,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,46,660,3.52,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,47,630,3.14,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,48,620,2.72,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,49,520,1.78,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,50,700,4.1,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,51,770,5.74,4,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,52,640,3.5,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,53,580,2.36,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,54,610,2.49,3,,110,Pacific cod,1,Tip of snout to fork of tail,5,Unsure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,55,800,5.99,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,56,730,4.48,5,,110,Pacific cod,1,Tip of snout to fork of tail,2,Comfortably Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,57,640,3.89,4,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,58,680,4.12,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,59,680,4.59,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,60,600,2.6,3,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,61,680,3.29,4,,110,Pacific cod,1,Tip of snout to fork of tail,3,Fairly Sure,1,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,62,580,2.28,5,,110,Pacific cod,1,Tip of snout to fork of tail,5,Unsure,2,3,Mature/developing
2021,4036,31796,FORTUNE,12/8/2021 7:59,,602,345801,,NSEI,1,Random,63,490,1.5,2,,110,Pacific cod,1,Tip of snout to fork of tail,4,Somewhat Unsure,1,3,Mature/developing
