EM_HAUL_PK,VESSEL_ID,ORIGINAL_EM_TRIP_NUMBER,EM_TRIP_NUMBER,ODDS_TRIP_NUMBER,TRIP_START_DATE,EM_HAUL_NUMBER,RETRIEVAL_START_DATE,RETRIEVAL_END_DATE,SAMPLED_FLAG,AGENCY_GEAR_ID,AGENCY_GEAR_CODE,EM_GEAR_CODE,EM_GEAR_NAME,OBS_VESSEL_TYPE,HAUL_PURPOSE_CODE,FMP_AREA_ID,FMP_SUB_AREA_ID,FMP_SUB_AREA_CODE,REPORTING_AREA_ID,REPORTING_AREA_CODE,ADFG_STAT_AREA_ID,ADFG_STAT_AREA_CODE,CRITICAL_HABITAT_AREA_ID,CRITICAL_HABITAT_AREA_CODE,SPECIAL_AREA_ID,SPECIAL_AREA_CODE,COBLZ_FLAG,RETRIEVAL_START_LATITUDE_DD,RETRIEVAL_START_LONGITUDE_DD,RETRIEVAL_END_LATITUDE_DD,RETRIEVAL_END_LONGITUDE_DD,PROCESSING_SECTOR,HARVEST_SECTOR,TOTAL_GROUNDFISH_WEIGHT_MT,RETAINED_GROUNDFISH_WEIGHT_MT,TARGET_FISHERY_CODE,TRIP_TARGET_CODE,TRIP_TARGET_DATE,YEAR,GEAR_PERFORMANCE,GEAR_PERFORMANCE_DESCRIPTION,FILE_IMPORT_DATE,IMPORT_PROCESSED_DATE,LAST_MODIFIED_DATE_HAUL,USER_REQUESTED_COVERAGE,INHERIT_OBSERVER_COVERAGE,RANDOM_NUMBER_USED,EFFECTIVE_RATE,TRIP_TOTAL_HAULS_POTS,TRIP_SAMPLED_HAULS_POTS,CATCH_REPORT_SPECIES_FACT_PK,OBS_SPECIES_CODE,AGENCY_SPECIES_ID,AGENCY_SPECIES_CODE,SPECIES_GROUP_ID,SPECIES_GROUP_CODE,EXTRAPOLATED_WEIGHT_MT,EXTRAPOLATED_WEIGHT_KG,EXTRAPOLATED_NUMBER,PERCENT_RETAINED,LAST_MODIFIED_DATE_SPECIES,AKFIN_VDATE,OBS_VESSEL_ID,ADFG_VESSEL_ID,OBS_VESSEL_TYPE_DESC,OBS_GEAR_CODE,OBS_GEAR_DESCRIPTION,FMP_AREA,FMP_SUBAREA,OBS_SPECIES_NAME,AGENCY_SPECIES_NAME,HAUL_PURPOSE_DESCRIPTION,HAUL_TARGET_NAME,TRIP_TARGET_NAME,TOTAL_SPECIES_DEPREDATED,NUMBER_OF_POTS_IN_SAMPLED_STRING,NUMBER_OF_SAMPLED_STRINGS,NUMBER_OF_NON_SAMPLED_STRINGS,TOTAL_STRINGS_IN_TRIP,AKR_VES_LENGTH
91680,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,178915,1/2/2021 1:20,1/2/2021 1:21,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.97,-153.67397,57.97,-153.67406,S,CV,0.066527,0.0659354,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049133,202,2,110,2,PCOD,0.0650304,65.0304,16,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91710,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,179003,1/2/2021 17:49,1/2/2021 17:50,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.98,-153.58886,57.98,-153.58849,S,CV,0.0121932,0.0121932,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049182,202,2,110,2,PCOD,0.0121932,12.1932,3,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91583,26124,21_CAPTAINCOOK02.01,2102.01,135629,5/5/2021 8:56,191522,5/7/2021 4:07,5/7/2021 5:48,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,25,630,3922,525931,0,N/A,0,N/A,N,59.67,-152.58767,59.68,-152.6012,S,CV,0.1739723,0.0648675,I,I,5/5/2021 0:00,2021,1,No problems,8/3/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,22.58,30,12,4,66048262,202,2,110,2,PCOD,0.0648675,64.8675,15,100,10/7/2021 9:55,10/26/2022 6:30,29869,29869,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,48
91584,26124,21_CAPTAINCOOK02.01,2102.01,135629,5/5/2021 8:56,191525,5/8/2021 0:38,5/8/2021 2:46,Y,5,HAL,6,SnapLongline,3,CA,31,31,GOA,25,630,3922,525931,0,N/A,0,N/A,N,59.75,-152.47549,59.78,-152.44918,S,CV,0.2854397,0.0389205,I,I,5/5/2021 0:00,2021,1,No problems,8/3/2021 17:30,10/7/2021 9:55,10/7/2021 9:55,N,N,22.58,30,12,4,66048268,202,2,110,2,PCOD,0.0389205,38.9205,9,100,10/7/2021 9:55,10/26/2022 6:30,29869,29869,Catcher Vessel,8,LONGLINER,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Halibut,Halibut,0,NA,NA,NA,NA,48
92215,2420,21_PROVIDENCE02.01,2102.01,132231,1/11/2021 11:23,181355,1/14/2021 4:18,1/14/2021 4:20,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.43,-152.09424,58.43,-152.09563,S,CV,0.060966,0.060966,C,C,1/11/2021 0:00,2021,1,No problems,3/23/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,20.98,30,295,98,66050288,202,2,110,2,PCOD,0.060966,60.966,15,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
100267,5908,21_OCEANBAY02.01,2102.01,132458,1/20/2021 8:38,205063,1/21/2021 5:35,1/21/2021 5:37,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.58,-151.53123,57.58,-151.53044,S,CV,0.0731592,0.0731592,C,C,1/20/2021 0:00,2021,1,No problems,3/24/2022 17:30,3/25/2022 11:30,3/25/2022 11:30,N,N,27.56,30,484,160,78202301,202,2,110,2,PCOD,0.0731592,73.1592,18,100,3/25/2022 11:30,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
99964,5908,21_OCEANBAY02.01,2102.01,132458,1/20/2021 8:38,204760,1/22/2021 17:37,1/22/2021 17:39,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.56,-151.54432,57.56,-151.54287,S,CV,0.060966,0.060966,C,C,1/20/2021 0:00,2021,1,No problems,3/24/2022 17:30,3/25/2022 11:30,3/25/2022 11:30,N,N,27.56,30,484,160,78201979,202,2,110,2,PCOD,0.060966,60.966,15,100,3/25/2022 11:30,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
100309,5908,21_OCEANBAY02.01,2102.01,132458,1/20/2021 8:38,205105,1/21/2021 1:10,1/21/2021 1:12,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.54,-151.2728,57.54,-151.2721,S,CV,0.0528372,0.048610224,C,C,1/20/2021 0:00,2021,1,No problems,3/24/2022 17:30,3/25/2022 11:30,3/25/2022 11:30,N,N,27.56,30,484,160,78202343,202,2,110,2,PCOD,0.0528372,52.8372,13,92,3/25/2022 11:30,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91866,5908,21_OCEANBAY01.01,2101.01,132159,1/8/2021 4:47,180164,1/8/2021 18:10,1/8/2021 18:12,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.56,-151.43205,57.56,-151.43095,S,CV,0.0528372,0.0528372,C,C,1/8/2021 0:00,2021,1,No problems,3/18/2021 17:32,10/7/2021 9:56,10/7/2021 9:56,N,N,28.18,30,140,34,66049395,202,2,110,2,PCOD,0.0528372,52.8372,13,100,10/7/2021 9:56,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91894,5908,21_OCEANBAY01.01,2101.01,132159,1/8/2021 4:47,180248,1/9/2021 1:33,1/9/2021 1:34,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.62,-151.55964,57.62,-151.55959,S,CV,0.0528372,0.0528372,C,C,1/8/2021 0:00,2021,1,No problems,3/18/2021 17:32,10/7/2021 9:56,10/7/2021 9:56,N,N,28.18,30,140,34,66049431,202,2,110,2,PCOD,0.0528372,52.8372,13,100,10/7/2021 9:56,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91872,5908,21_OCEANBAY01.01,2101.01,132159,1/8/2021 4:47,180182,1/8/2021 19:02,1/8/2021 19:04,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.55,-151.39528,57.55,-151.39544,S,CV,0.0487728,0.0487728,C,C,1/8/2021 0:00,2021,1,No problems,3/18/2021 17:32,10/7/2021 9:56,10/7/2021 9:56,N,N,28.18,30,140,34,66049401,202,2,110,2,PCOD,0.0487728,48.7728,12,100,10/7/2021 9:56,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
100204,5908,21_OCEANBAY02.01,2102.01,132458,1/20/2021 8:38,205000,1/21/2021 14:50,1/21/2021 14:51,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3821,515730,0,N/A,0,N/A,N,57.53,-151.33311,57.53,-151.33229,S,CV,0.0162576,0.0162576,C,C,1/20/2021 0:00,2021,1,No problems,3/24/2022 17:30,3/25/2022 11:30,3/25/2022 11:30,N,N,27.56,30,484,160,78202235,202,2,110,2,PCOD,0.0162576,16.2576,4,100,3/25/2022 11:30,10/26/2022 6:30,68008,68008,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91708,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,178997,1/2/2021 17:07,1/2/2021 17:08,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.97,-153.66225,57.97,-153.66209,S,CV,0.0365796,0.0365796,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049180,202,2,110,2,PCOD,0.0365796,36.5796,9,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91696,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,178961,1/2/2021 4:50,1/2/2021 4:52,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3984,535803,0,N/A,0,N/A,N,58.03,-153.45498,58.03,-153.45433,S,CV,0.081288,0.081288,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049157,202,2,110,2,PCOD,0.081288,81.288,20,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91741,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,179096,1/3/2021 2:50,1/3/2021 2:52,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.99,-153.55751,58,-153.55723,S,CV,0.0696864,0.0690948,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049223,202,2,110,2,PCOD,0.0690948,69.0948,17,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91783,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,179222,1/3/2021 20:53,1/3/2021 20:54,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3984,535803,0,N/A,0,N/A,N,58.01,-153.42626,58.01,-153.42685,S,CV,0.0403258,0.0365796,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049280,202,2,110,2,PCOD,0.0365796,36.5796,9,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
92943,2420,21_PROVIDENCE03.01,2103.01,132452,1/19/2021 21:21,184189,1/20/2021 17:31,1/20/2021 17:33,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.44,-152.11764,58.44,-152.11727,S,CV,0.041549,0.041549,C,C,1/19/2021 0:00,2021,1,No problems,4/7/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,25.17,30,208,65,66051402,202,2,110,2,PCOD,0.040644,40.644,10,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
91902,2420,21_PROVIDENCE01.01,2101.01,132099,1/6/2021 11:09,180295,1/7/2021 1:25,1/7/2021 1:27,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3906,525804,0,N/A,0,N/A,N,58.44,-152.03596,58.45,-152.03528,S,CV,0.040644,0.040644,C,C,1/6/2021 0:00,2021,1,No problems,3/18/2021 17:32,10/7/2021 9:56,10/7/2021 9:56,N,N,14.08,30,166,52,66049444,202,2,110,2,PCOD,0.040644,40.644,10,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92886,2420,21_PROVIDENCE03.01,2103.01,132452,1/19/2021 21:21,184033,1/22/2021 16:56,1/22/2021 16:58,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.43,-152.1884,58.43,-152.18726,S,CV,0.0894168,0.0894168,C,C,1/19/2021 0:00,2021,1,No problems,4/7/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,25.17,30,208,65,66051285,202,2,110,2,PCOD,0.0894168,89.4168,22,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
91758,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,179147,1/3/2021 16:04,1/3/2021 16:06,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.94,-153.744,57.94,-153.74406,S,CV,0.0934812,0.0934812,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049244,202,2,110,2,PCOD,0.0934812,93.4812,23,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91737,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,179084,1/3/2021 1:58,1/3/2021 1:59,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.97,-153.64904,57.97,-153.64798,S,CV,0.1056744,0.1056744,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049218,202,2,110,2,PCOD,0.1056744,105.6744,26,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91818,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,179327,1/4/2021 17:50,1/4/2021 17:52,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.95,-153.7279,57.95,-153.72784,S,CV,0.0171626,0.0130982,C,C,1/1/2021 0:00,2021,11,No bait in pot,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049334,202,2,110,2,PCOD,0.0162576,16.2576,4,75,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,1,NA,NA,NA,NA,58
91756,3297,21_SUMNERSTRAIT01.01,2101.01,131982,1/1/2021 17:07,179141,1/3/2021 15:23,1/3/2021 15:24,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3978,535732,0,N/A,0,N/A,N,57.93,-153.75032,57.93,-153.7506,S,CV,0.0040644,0.0040644,C,C,1/1/2021 0:00,2021,1,No problems,3/11/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,Y,28.2,30,520,171,66049242,202,2,110,2,PCOD,0.0040644,4.0644,1,100,10/7/2021 9:56,10/26/2022 6:30,23258,23258,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,58
91912,2420,21_PROVIDENCE01.01,2101.01,132099,1/6/2021 11:09,180325,1/7/2021 17:55,1/7/2021 17:57,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3906,525804,0,N/A,0,N/A,N,58.42,-152.00619,58.42,-152.00501,S,CV,0.0772236,0.0772236,C,C,1/6/2021 0:00,2021,1,No problems,3/18/2021 17:32,10/7/2021 9:56,10/7/2021 9:56,N,N,14.08,30,166,52,66049461,202,2,110,2,PCOD,0.0772236,77.2236,19,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92197,2420,21_PROVIDENCE02.01,2102.01,132231,1/11/2021 11:23,181304,1/13/2021 20:49,1/13/2021 20:51,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3906,525804,0,N/A,0,N/A,N,58.45,-152.10041,58.45,-152.0997,S,CV,0.0975456,0.0975456,C,C,1/11/2021 0:00,2021,1,No problems,3/23/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,20.98,30,295,98,66050258,202,2,110,2,PCOD,0.0975456,97.5456,24,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
91916,2420,21_PROVIDENCE01.01,2101.01,132099,1/6/2021 11:09,180337,1/7/2021 20:31,1/7/2021 20:32,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.43,-152.11136,58.43,-152.11136,S,CV,0.1097388,0.1097388,C,C,1/6/2021 0:00,2021,1,No problems,3/18/2021 17:32,10/7/2021 9:56,10/7/2021 9:56,N,N,14.08,30,166,52,66049467,202,2,110,2,PCOD,0.1097388,109.7388,27,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92944,2420,21_PROVIDENCE03.01,2103.01,132452,1/19/2021 21:21,184192,1/20/2021 17:49,1/20/2021 17:51,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.44,-152.11069,58.44,-152.11033,S,CV,0.0374846,0.0374846,C,C,1/19/2021 0:00,2021,1,No problems,4/7/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,25.17,30,208,65,66051405,202,2,110,2,PCOD,0.0365796,36.5796,9,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92203,2420,21_PROVIDENCE02.01,2102.01,132231,1/11/2021 11:23,181322,1/14/2021 0:29,1/14/2021 0:31,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.46,-152.21168,58.45,-152.21133,S,CV,0.1056744,0.1056744,C,C,1/11/2021 0:00,2021,1,No problems,3/23/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,20.98,30,295,98,66050270,202,2,110,2,PCOD,0.1056744,105.6744,26,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92934,2420,21_PROVIDENCE03.01,2103.01,132452,1/19/2021 21:21,184168,1/20/2021 20:27,1/20/2021 20:29,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.47,-152.13837,58.47,-152.13868,S,CV,0.0243864,0.0243864,C,C,1/19/2021 0:00,2021,1,No problems,4/7/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,25.17,30,208,65,66051384,202,2,110,2,PCOD,0.0243864,24.3864,6,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92170,2420,21_PROVIDENCE02.01,2102.01,132231,1/11/2021 11:23,181223,1/13/2021 1:49,1/13/2021 1:51,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.47,-152.11215,58.47,-152.11286,S,CV,0.0690948,0.0690948,C,C,1/11/2021 0:00,2021,1,No problems,3/23/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,20.98,30,295,98,66050214,202,2,110,2,PCOD,0.0690948,69.0948,17,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92118,2420,21_PROVIDENCE02.01,2102.01,132231,1/11/2021 11:23,181065,1/11/2021 17:10,1/11/2021 17:12,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3824,515802,0,N/A,0,N/A,N,58.43,-151.99355,58.43,-151.99361,S,CV,0.0081288,0.0081288,C,C,1/11/2021 0:00,2021,1,No problems,3/23/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,20.98,30,295,98,66050123,202,2,110,2,PCOD,0.0081288,8.1288,2,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92201,2420,21_PROVIDENCE02.01,2102.01,132231,1/11/2021 11:23,181316,1/13/2021 22:21,1/13/2021 22:23,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3906,525804,0,N/A,0,N/A,N,58.44,-152.02972,58.44,-152.02945,S,CV,0.030638,0.0284508,C,C,1/11/2021 0:00,2021,1,No problems,3/23/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,20.98,30,295,98,66050266,202,2,110,2,PCOD,0.0284508,28.4508,7,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
92120,2420,21_PROVIDENCE02.01,2102.01,132231,1/11/2021 11:23,181073,1/11/2021 17:53,1/11/2021 17:55,Y,6,POT,11,Single Pot,3,CA,31,31,GOA,25,630,3905,525803,0,N/A,0,N/A,N,58.4,-152.01168,58.4,-152.01164,S,CV,0.0162576,0.0162576,C,C,1/11/2021 0:00,2021,1,No problems,3/23/2021 17:30,10/7/2021 9:56,10/7/2021 9:56,N,N,20.98,30,295,98,66050126,202,2,110,2,PCOD,0.0162576,16.2576,4,100,10/7/2021 9:56,10/26/2022 6:30,A328,52119,Catcher Vessel,6,POT OR TRAP,GOA,CG,PACIFIC COD,"cod, Pacific (gray)",Catch Accounting,Pacific Cod,Pacific Cod,0,NA,NA,NA,NA,70
